siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2018,111.274185892383,0.0,0.0,-133.72508778638303,-7.925827864406431,0.0,0.0,0.0,0.0,18.1,9.4,"Live, insect damaged",False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2019,115.91102553803,0.0,0.0,4.636839645647001,-7.925827864406431,0.0,0.0,0.0,0.0,18.4,9.4,"Live, insect damaged",False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2020,119.065264710379,0.0,0.0,3.154239172348994,-7.925827864406431,0.0,0.0,0.0,0.0,18.6,8.1,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2021,119.065264710379,0.0,0.0,0.0,-7.925827864406431,0.0,0.0,0.0,0.0,18.6,9.2,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2022,125.526162723261,0.0,0.0,6.460898012881998,-7.925827864406431,0.0,0.0,0.0,0.0,19.0,9.4,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2023,124.44599819112591,0.0,0.0,-1.0801645321350861,-7.925827864406431,0.0,0.0,0.0,0.0,19.0,9.8,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2015,75.75764006497229,0.0,0.0,,-2.536088050822208,,0.0,,0.0,15.5,,,False,FILLED,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2016,151.4148438284146,0.0,0.0,75.65720376344231,-2.536088050822208,0.0,0.0,0.0,0.0,15.5,6.9,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2017,81.9184378325501,0.0,0.0,-69.4964059958645,-2.536088050822208,0.0,0.0,0.0,0.0,16.0,7.2,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036,2018,80.6527988610004,0.0,0.0,-1.2656389715496914,-2.536088050822208,0.0,0.0,0.0,0.0,15.9,8.3,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
